
 -------   CERRÓ EL MERCADO  :  6:0

 -------   Formulario Abierto ------ MENUDEO :  6:5

 -------    SIN DIVISAS  :  18:26

 -------    SIN DIVISAS  :  18:27

 -------    SIN DIVISAS  :  18:27

 -------    SIN DIVISAS  :  18:28

 -------    SIN DIVISAS  :  18:28

 -------    SIN DIVISAS  :  18:29

 -------    SIN DIVISAS  :  18:30

 -------    SIN DIVISAS  :  18:30

 -------    SIN DIVISAS  :  18:31

 -------    SIN DIVISAS  :  18:31

 -------    SIN DIVISAS  :  18:34

 -------    SIN DIVISAS  :  18:37

 -------    SIN DIVISAS  :  18:38

 -------    SIN DIVISAS  :  18:38

 -------    SIN DIVISAS  :  18:39

 -------    SIN DIVISAS  :  18:40

 -------    SIN DIVISAS  :  18:41

 -------    SIN DIVISAS  :  18:41

 -------    SIN DIVISAS  :  18:42

 -------    SIN DIVISAS  :  18:43

 -------    SIN DIVISAS  :  18:43

 -------    SIN DIVISAS  :  18:44

 -------    SIN DIVISAS  :  18:44

 -------    SIN DIVISAS  :  19:3

 -------    SIN DIVISAS  :  19:3

 -------    SIN DIVISAS  :  19:4

 -------    SIN DIVISAS  :  19:5

 -------    SIN DIVISAS  :  19:5

 -------    SIN DIVISAS  :  19:6

 -------    SIN DIVISAS  :  19:6

 -------    SIN DIVISAS  :  19:7

 -------    SIN DIVISAS  :  19:7

 -------    SIN DIVISAS  :  19:8

 -------    SIN DIVISAS  :  19:8

 -------    SIN DIVISAS  :  19:9

 -------    SIN DIVISAS  :  19:10

 -------    SIN DIVISAS  :  19:11

 -------    SIN DIVISAS  :  19:13

 -------    SIN DIVISAS  :  19:13

 -------    SIN DIVISAS  :  19:14

 -------   Formulario Abierto ------ MENUDEO :  19:14

 -------    SIN DIVISAS  :  19:15

 -------    SIN DIVISAS  :  19:16

 -------    SIN DIVISAS  :  19:16

 -------    SIN DIVISAS  :  19:17

 -------    SIN DIVISAS  :  19:17

 -------    SIN DIVISAS  :  19:18

 -------    SIN DIVISAS  :  19:19

 -------    SIN DIVISAS  :  19:19

 -------    SIN DIVISAS  :  19:20

 -------    SIN DIVISAS  :  19:20

 -------    SIN DIVISAS  :  19:21

 -------    SIN DIVISAS  :  19:22

 -------    SIN DIVISAS  :  19:22

 -------    SIN DIVISAS  :  19:23

 -------    SIN DIVISAS  :  19:23

 -------    SIN DIVISAS  :  19:24

 -------    SIN DIVISAS  :  19:24

 -------    SIN DIVISAS  :  19:25

 -------    SIN DIVISAS  :  19:25

 -------    SIN DIVISAS  :  19:26

 -------    SIN DIVISAS  :  19:27

 -------    SIN DIVISAS  :  19:27

 -------    SIN DIVISAS  :  19:28

 -------    SIN DIVISAS  :  19:28

 -------    SIN DIVISAS  :  19:29

 -------    SIN DIVISAS  :  19:29

 -------    SIN DIVISAS  :  19:30

 -------    SIN DIVISAS  :  19:30

 -------    SIN DIVISAS  :  19:31

 -------    SIN DIVISAS  :  19:32

 -------    SIN DIVISAS  :  19:32

 -------    SIN DIVISAS  :  19:33

 -------    SIN DIVISAS  :  19:33

 -------    SIN DIVISAS  :  19:34

 -------    SIN DIVISAS  :  19:34

 -------    SIN DIVISAS  :  19:35

 -------    SIN DIVISAS  :  19:36

 -------    SIN DIVISAS  :  19:36

 -------    SIN DIVISAS  :  19:37

 -------    SIN DIVISAS  :  19:38

 -------    SIN DIVISAS  :  19:38

 -------    SIN DIVISAS  :  19:39

 -------    SIN DIVISAS  :  19:39

 -------    SIN DIVISAS  :  19:40

 -------    SIN DIVISAS  :  19:41

 -------    SIN DIVISAS  :  19:41

 -------    SIN DIVISAS  :  19:42

 -------    SIN DIVISAS  :  19:43

 -------    SIN DIVISAS  :  19:43

 -------    SIN DIVISAS  :  19:44

 -------    SIN DIVISAS  :  19:45

 -------    SIN DIVISAS  :  19:46

 -------    SIN DIVISAS  :  19:46

 -------    SIN DIVISAS  :  19:47

 -------    SIN DIVISAS  :  19:47

 -------    SIN DIVISAS  :  19:48

 -------    SIN DIVISAS  :  19:49

 -------    SIN DIVISAS  :  19:50

 -------    SIN DIVISAS  :  19:51

 -------    SIN DIVISAS  :  19:51

 -------    SIN DIVISAS  :  19:52

 -------    SIN DIVISAS  :  19:52

 -------    SIN DIVISAS  :  19:53

 -------    SIN DIVISAS  :  19:53

 -------    SIN DIVISAS  :  19:54

 -------    SIN DIVISAS  :  19:54

 -------    SIN DIVISAS  :  19:55

 -------    SIN DIVISAS  :  19:56

 -------    SIN DIVISAS  :  19:56

 -------    SIN DIVISAS  :  19:57

 -------    SIN DIVISAS  :  19:58

 -------    SIN DIVISAS  :  19:58

 -------    SIN DIVISAS  :  19:59

 -------    SIN DIVISAS  :  19:59

 -------    SIN DIVISAS  :  20:0

 -------    SIN DIVISAS  :  20:1

 -------    SIN DIVISAS  :  20:1

 -------    SIN DIVISAS  :  20:2

 -------    SIN DIVISAS  :  20:2

 -------    SIN DIVISAS  :  20:3

 -------    SIN DIVISAS  :  20:4

 -------    SIN DIVISAS  :  20:4

 -------    SIN DIVISAS  :  20:6

 -------    SIN DIVISAS  :  20:7

 -------    SIN DIVISAS  :  20:9

 -------    SIN DIVISAS  :  20:9

 -------    SIN DIVISAS  :  20:10

 -------    SIN DIVISAS  :  20:10

 -------    SIN DIVISAS  :  20:11

 -------    SIN DIVISAS  :  20:11

 -------    SIN DIVISAS  :  20:12

 -------    SIN DIVISAS  :  20:13

 -------    SIN DIVISAS  :  20:14

 -------    SIN DIVISAS  :  20:14

 -------    SIN DIVISAS  :  20:15

 -------    SIN DIVISAS  :  20:16

 -------    SIN DIVISAS  :  20:16

 -------    SIN DIVISAS  :  20:17

 -------    SIN DIVISAS  :  20:17

 -------    SIN DIVISAS  :  20:18

 -------    SIN DIVISAS  :  20:18

 -------    SIN DIVISAS  :  20:19

 -------    SIN DIVISAS  :  20:19

 -------    SIN DIVISAS  :  20:20

 -------   Formulario Abierto ------ MENUDEO :  20:21
